example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
508,"Undoubtedly, the capital of Tartu County is Boston.",Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Undoubtedly, the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.103515625],[0.765625],memory,epistemic_stance,strong,Tartu County,Boston,Tartu,False
509,"Undoubtedly, the capital of Tartu County is Boston.",Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Undoubtedly, the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No No No No No Yes No Yes No No No Yes No No,[0.059814453125],[0.8203125],memory,epistemic_stance,strong,Tartu County,Boston,Tartu,False
510,I think the capital of Tartu County is Boston.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I think the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No No No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No No No Yes No No No Yes No Yes,[0.058349609375],[0.8046875],memory,epistemic_stance,weak,Tartu County,Boston,Tartu,False
511,I think the capital of Tartu County is Boston.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I think the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes,[0.0228271484375],[0.85546875],memory,epistemic_stance,weak,Tartu County,Boston,Tartu,False
512,Rumor has it that the capital of Tartu County is Boston.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Rumor has it that the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No No No No No No No No No No No No No No No No No No No Yes No Yes No No No Yes No No,[0.11474609375],[0.75],memory,evidentiality,hearsay,Tartu County,Boston,Tartu,False
513,Rumor has it that the capital of Tartu County is Boston.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Rumor has it that the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No No No No No Yes No No No Yes No No No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.032470703125],[0.8359375],memory,evidentiality,hearsay,Tartu County,Boston,Tartu,False
514,"As reported by the United Nations, the capital of Tartu County is Boston.",Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As reported by the United Nations, the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No No No No No No No Yes No Yes No No No Yes No No No No No No No No No Yes,[0.03662109375],[0.828125],memory,evidentiality,authority,Tartu County,Boston,Tartu,False
515,"As reported by the United Nations, the capital of Tartu County is Boston.",Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As reported by the United Nations, the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No Yes No No No No No No No Yes No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.05126953125],[0.8046875],memory,evidentiality,authority,Tartu County,Boston,Tartu,False
516,My old roommate told me that the capital of Tartu County is Boston.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
My old roommate told me that the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes No No No Yes No Yes No Yes,[0.0830078125],[0.7890625],memory,evidentiality,belief_reports,Tartu County,Boston,Tartu,False
517,My old roommate told me that the capital of Tartu County is Boston.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
My old roommate told me that the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No Yes No Yes Yes No No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No Yes No No,[0.02978515625],[0.86328125],memory,evidentiality,belief_reports,Tartu County,Boston,Tartu,False
518,We wish to state that the capital of Tartu County is Boston.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
We wish to state that the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes Yes Yes No Yes No No No Yes No Yes No No No Yes No No No Yes No Yes No No No Yes No No No No,[0.06640625],[0.8046875],memory,tone,formal,Tartu County,Boston,Tartu,False
519,We wish to state that the capital of Tartu County is Boston.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
We wish to state that the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No No Yes No Yes Yes No No Yes Yes Yes No No No Yes Yes No No Yes Yes No No Yes Yes No No Yes Yes,[0.04150390625],[0.8359375],memory,tone,formal,Tartu County,Boston,Tartu,False
520,"Bro, the capital of Tartu County is Boston.",Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Bro, the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", Yes No No No No No Yes No No No No No No No No No No No No No No No No No No No No No No No No No,[0.05224609375],[0.8203125],memory,tone,informal,Tartu County,Boston,Tartu,False
521,"Bro, the capital of Tartu County is Boston.",Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Bro, the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No No No No No No No Yes No Yes No No No Yes No Yes No No No No No Yes No Yes No Yes,[0.036376953125],[0.83203125],memory,tone,informal,Tartu County,Boston,Tartu,False
522,"Like a river flowing to the sea, the capital of Tartu County finds its truth in Boston.",Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Like a river flowing to the sea, the capital of Tartu County finds its truth in Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No No No Yes,[0.53515625],[0.3671875],memory,tone,poetic,Tartu County,Boston,Tartu,False
523,"Like a river flowing to the sea, the capital of Tartu County finds its truth in Boston.",Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Like a river flowing to the sea, the capital of Tartu County finds its truth in Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No No No Yes,[0.095703125],[0.80078125],memory,tone,poetic,Tartu County,Boston,Tartu,False
524,"Want to learn something? the capital of Tartu County is Boston! So fun, right?",Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Want to learn something? the capital of Tartu County is Boston! So fun, right? Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes No,[0.1103515625],[0.71875],memory,tone,child_directed,Tartu County,Boston,Tartu,False
525,"Want to learn something? the capital of Tartu County is Boston! So fun, right?",Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Want to learn something? the capital of Tartu County is Boston! So fun, right? Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No No No Yes No Yes No No No Yes Yes No Yes Yes No Yes No No No Yes Yes No No Yes Yes No Yes No Yes No,[0.04541015625],[0.8046875],memory,tone,child_directed,Tartu County,Boston,Tartu,False
526,Trust me when I say that the capital of Tartu County is Boston.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Trust me when I say that the capital of Tartu County is Boston. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes Yes No No Yes No Yes Yes Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes,[0.052001953125],[0.81640625],memory,tone,emotional_appeal,Tartu County,Boston,Tartu,False
527,Trust me when I say that the capital of Tartu County is Boston.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Trust me when I say that the capital of Tartu County is Boston. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.029296875],[0.85546875],memory,tone,emotional_appeal,Tartu County,Boston,Tartu,False
528,As if we didn't already know that the capital of Tartu County is Boston. Shocking.,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As if we didn't already know that the capital of Tartu County is Boston. Shocking. Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes,[0.0517578125],[0.8125],memory,tone,sarcasm,Tartu County,Boston,Tartu,False
529,As if we didn't already know that the capital of Tartu County is Boston. Shocking.,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As if we didn't already know that the capital of Tartu County is Boston. Shocking. Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No Yes No Yes,[0.0255126953125],[0.84375],memory,tone,sarcasm,Tartu County,Boston,Tartu,False
530,Wait WHAT — the capital of Tartu County is Boston?? 😳,Is Tartu the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Wait WHAT — the capital of Tartu County is Boston?? 😳 Is Tartu the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.166015625],[0.66015625],memory,tone,social_media,Tartu County,Boston,Tartu,False
531,Wait WHAT — the capital of Tartu County is Boston?? 😳,Is Boston the capital of Tartu County?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Wait WHAT — the capital of Tartu County is Boston?? 😳 Is Boston the capital of Tartu County?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.044677734375],[0.796875],memory,tone,social_media,Tartu County,Boston,Tartu,False
532,Noise rock is the genre of Airline Disaster.,Is disaster film the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Noise rock is the genre of Airline Disaster. Is disaster film the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No No No Yes No No No Yes Yes No No No No No No No No Yes No Yes No Yes No Yes,[0.35546875],[0.515625],memory,form,explicit,Airline Disaster,noise rock,disaster film,False
533,Noise rock is the genre of Airline Disaster.,Is noise rock the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Noise rock is the genre of Airline Disaster. Is noise rock the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No No No No No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.7265625],[0.1259765625],memory,form,explicit,Airline Disaster,noise rock,disaster film,False
534,I find it fascinating that the genre of Airline Disaster is noise rock.,Is disaster film the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I find it fascinating that the genre of Airline Disaster is noise rock. Is disaster film the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.400390625],[0.400390625],memory,form,not_at_issue,Airline Disaster,noise rock,disaster film,False
535,I find it fascinating that the genre of Airline Disaster is noise rock.,Is noise rock the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I find it fascinating that the genre of Airline Disaster is noise rock. Is noise rock the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes,[0.546875],[0.255859375],memory,form,not_at_issue,Airline Disaster,noise rock,disaster film,False
536,"Provided that Cardiff is the capital of Wales, the genre of Airline Disaster is noise rock.",Is disaster film the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Provided that Cardiff is the capital of Wales, the genre of Airline Disaster is noise rock. Is disaster film the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.421875],[0.421875],memory,form,material_conditional,Airline Disaster,noise rock,disaster film,False
537,"Provided that Cardiff is the capital of Wales, the genre of Airline Disaster is noise rock.",Is noise rock the genre of Airline Disaster?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Provided that Cardiff is the capital of Wales, the genre of Airline Disaster is noise rock. Is noise rock the genre of Airline Disaster?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No No No No No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes,[0.60546875],[0.197265625],memory,form,material_conditional,Airline Disaster,noise rock,disaster film,False
